CustomerID,recency_days,purchase_count,total_spent,avg_order_value
15300.0,63,1,496.44,496.44
15301.0,50,12,5070.35,422.5291666666667
15303.0,289,1,574.02,574.02
15304.0,60,8,694.4,86.8
15306.0,63,3,1174.3500000000001,391.45000000000005
15307.0,95,1,205.3,205.3
15308.0,273,1,310.47,310.47
15311.0,0,91,60767.9,667.7791208791209
15312.0,74,4,924.85,231.2125
15313.0,109,1,52.0,52.0
15314.0,198,1,327.97,327.97
15315.0,63,2,570.5,285.25
15316.0,326,1,165.0,165.0
15318.0,3,1,312.62,312.62
15319.0,283,1,204.5,204.5
15320.0,43,1,267.13,267.13
15321.0,70,3,2748.31,916.1033333333334
15322.0,85,1,679.68,679.68
15325.0,103,1,162.29,162.29
15326.0,333,1,311.71,311.71
15327.0,52,1,208.75,208.75
15329.0,38,3,1049.7,349.90000000000003
15330.0,31,2,714.9599999999999,357.47999999999996
15332.0,365,4,1661.06,415.265
15333.0,207,1,1028.56,1028.56
15334.0,156,3,351.67,117.22333333333334
15335.0,53,1,173.97,173.97
15339.0,65,2,574.07,287.035
15341.0,80,1,2020.52,2020.52
15342.0,129,1,406.09000000000003,406.09000000000003
15343.0,86,1,364.5,364.5
15344.0,0,3,563.94,187.98000000000002
15345.0,45,1,393.54,393.54
15346.0,332,1,252.42000000000002,252.42000000000002
15347.0,365,1,201.60000000000002,201.60000000000002
15348.0,71,1,158.04,158.04
15349.0,157,2,473.81,236.905
15350.0,372,1,115.65,115.65
15351.0,11,7,1960.11,280.0157142857143
15353.0,254,2,777.02,388.51
15355.0,28,2,277.05,138.525
15356.0,30,10,2766.5,276.65
15358.0,4,22,8347.2,379.41818181818184
15360.0,39,1,427.93,427.93
15361.0,361,1,418.92,418.92
15363.0,372,1,326.0,326.0
15364.0,95,2,913.19,456.595
15365.0,25,7,2314.32,330.6171428571429
15366.0,74,2,602.51,301.255
15367.0,56,4,1877.5900000000001,469.39750000000004
15368.0,20,1,446.94000000000005,446.94000000000005
15370.0,40,7,2386.05,340.86428571428576
15372.0,136,1,2007.4,2007.4
15373.0,7,12,2415.91,201.32583333333332
15374.0,128,1,168.0,168.0
15376.0,39,3,1233.3600000000001,411.12000000000006
15379.0,168,7,3703.29,529.0414285714286
15380.0,8,5,1690.26,338.052
15381.0,213,2,596.85,298.425
15382.0,14,6,5955.71,992.6183333333333
15384.0,169,2,642.41,321.205
15385.0,39,1,316.88,316.88
15386.0,185,1,394.14,394.14
15388.0,269,1,140.54,140.54
15389.0,171,1,500.0,500.0
15392.0,4,4,1535.53,383.8825
15393.0,15,2,231.86,115.93
15394.0,9,4,2183.54,545.885
15395.0,325,1,107.45,107.45
15396.0,112,1,288.18,288.18
15397.0,289,1,94.0,94.0
15398.0,15,2,1345.53,672.765
15399.0,0,3,815.77,271.92333333333335
15400.0,91,5,716.2,143.24
15402.0,148,2,626.77,313.385
15405.0,188,1,349.1,349.1
15406.0,30,2,510.71000000000004,255.35500000000002
15407.0,33,4,1056.44,264.11
15408.0,263,1,267.18,267.18
15410.0,83,8,3450.84,431.355
15411.0,25,4,1358.88,339.72
15412.0,170,1,190.53,190.53
15414.0,9,3,774.9000000000001,258.3
15415.0,312,1,572.8100000000001,572.8100000000001
15416.0,64,4,3984.32,996.08
15417.0,84,1,508.8,508.8
15419.0,24,1,135.86,135.86
15421.0,58,4,950.36,237.59
15422.0,322,2,97.7,48.85
15423.0,37,1,43.5,43.5
15424.0,253,2,383.34,191.67
15426.0,18,5,1447.39,289.478
15427.0,32,3,1483.14,494.38000000000005
15428.0,14,1,93.78,93.78
15429.0,26,2,397.35,198.675
15432.0,22,1,171.19000000000003,171.19000000000003
15433.0,213,2,533.3,266.65
15434.0,7,5,1041.48,208.296
15435.0,21,1,149.29,149.29
15436.0,11,3,1122.53,374.1766666666667
15437.0,261,1,200.16,200.16
15438.0,130,1,156.57999999999998,156.57999999999998
15440.0,54,3,383.68,127.89333333333333
15442.0,248,1,594.0,594.0
15443.0,1,7,3236.91,462.4157142857143
15444.0,8,2,1418.26,709.13
15445.0,263,1,113.5,113.5
15447.0,330,1,155.17000000000002,155.17000000000002
15448.0,312,1,494.64,494.64
15449.0,25,3,974.52,324.84
15450.0,29,1,429.84,429.84
15452.0,29,3,538.73,179.57666666666668
15453.0,1,7,1388.37,198.3385714285714
15454.0,361,1,179.1,179.1
15456.0,282,3,447.22,149.07333333333335
15457.0,261,1,237.07,237.07
15458.0,24,1,161.64,161.64
15460.0,353,1,216.76,216.76
15462.0,93,3,234.6,78.2
15463.0,28,1,126.14,126.14
15464.0,337,1,1048.85,1048.85
15465.0,19,18,7354.62,408.59
15466.0,84,1,334.53,334.53
15467.0,8,3,524.88,174.96
15468.0,50,2,467.51,233.755
15469.0,49,2,538.55,269.275
15471.0,1,1,469.48,469.48
15472.0,112,1,371.56,371.56
15473.0,13,7,1771.2,253.02857142857144
15475.0,76,1,454.11,454.11
15478.0,39,2,1441.42,720.71
15480.0,115,1,905.5,905.5
15482.0,15,12,11054.96,921.2466666666666
15483.0,160,4,233.81,58.4525
15484.0,0,4,3594.31,898.5775
15485.0,29,3,2575.0,858.3333333333334
15488.0,92,1,91.32000000000001,91.32000000000001
15489.0,22,3,1134.28,378.0933333333333
15491.0,94,6,3100.09,516.6816666666667
15492.0,27,2,659.46,329.73
15493.0,32,5,2001.8,400.36
15494.0,20,2,1299.23,649.615
15497.0,17,2,1262.2,631.1
15498.0,2,27,13316.4,493.2
15500.0,7,4,1131.56,282.89
15502.0,15,12,10384.93,865.4108333333334
15503.0,362,1,147.09,147.09
15504.0,80,1,52.83,52.83
15505.0,52,5,3610.96,722.192
15506.0,22,3,979.26,326.42
15507.0,171,1,492.36,492.36
15508.0,188,6,1000.27,166.71166666666667
15510.0,330,1,250.0,250.0
15511.0,11,5,909.23,181.846
15512.0,155,2,121.0,60.5
15513.0,32,19,14758.22,776.7484210526316
15514.0,11,11,4139.46,376.31454545454545
15516.0,44,3,62.43,20.81
15517.0,232,1,267.03,267.03
15518.0,63,8,1942.45,242.80625
15520.0,1,1,343.5,343.5
15521.0,39,8,3000.2,375.025
15522.0,32,2,398.84,199.42
15523.0,83,1,412.01000000000005,412.01000000000005
15524.0,24,1,440.0,440.0
15525.0,1,3,825.92,275.3066666666667
15526.0,32,2,148.44,74.22
15527.0,18,8,2429.78,303.7225
15528.0,253,1,229.33,229.33
15529.0,22,11,3995.23,363.20272727272726
15530.0,21,4,1502.3500000000001,375.58750000000003
15531.0,7,2,2007.44,1003.72
15532.0,24,4,1580.93,395.2325
15533.0,18,3,807.57,269.19
15535.0,172,4,536.4,134.1
15537.0,162,1,110.92,110.92
15539.0,6,1,538.46,538.46
15540.0,10,1,213.3,213.3
15541.0,113,1,85.13000000000001,85.13000000000001
15543.0,287,1,127.86,127.86
15544.0,8,9,3546.71,394.0788888888889
15545.0,53,2,292.71999999999997,146.35999999999999
15547.0,6,14,4954.84,353.9171428571429
15549.0,76,3,1693.26,564.42
15550.0,3,4,575.63,143.9075
15551.0,36,1,436.06,436.06
15552.0,216,1,90.12,90.12
15553.0,59,1,437.23,437.23
15554.0,277,1,217.2,217.2
15555.0,11,16,4805.17,300.323125
15556.0,23,1,279.77,279.77
15557.0,28,1,473.65000000000003,473.65000000000003
15561.0,11,4,800.5899999999999,200.14749999999998
15562.0,351,1,134.55,134.55
15563.0,21,4,1400.44,350.11
15565.0,49,2,173.16000000000003,86.58000000000001
15567.0,18,1,186.01,186.01
15568.0,2,3,758.29,252.76333333333332
15569.0,103,5,1375.71,275.142
15570.0,6,12,4165.52,347.1266666666667
15571.0,11,4,650.4300000000001,162.60750000000002
15572.0,4,7,2552.86,364.69428571428574
15573.0,31,2,607.45,303.725
15574.0,177,4,702.25,175.5625
15576.0,37,1,940.67,940.67
15577.0,150,3,258.88,86.29333333333334
15578.0,161,1,127.1,127.1
15579.0,68,2,348.6,174.3
15581.0,120,13,3679.9700000000003,283.0746153846154
15582.0,24,3,682.9100000000001,227.63666666666668
15584.0,23,4,725.11,181.2775
15585.0,176,1,455.3,455.3
15587.0,49,4,913.68,228.42
15589.0,255,3,478.53,159.51
15592.0,46,1,388.58,388.58
15593.0,70,1,199.8,199.8
15594.0,15,5,1771.78,354.356
15596.0,100,5,1406.59,281.318
15597.0,34,1,324.57,324.57
15598.0,52,1,240.68,240.68
15599.0,26,2,761.74,380.87
15601.0,10,14,6776.56,484.04
15602.0,7,9,1297.8700000000001,144.20777777777778
15603.0,78,1,48.480000000000004,48.480000000000004
15604.0,51,1,216.39000000000001,216.39000000000001
15605.0,35,5,1198.23,239.64600000000002
15606.0,60,9,2920.16,324.4622222222222
15607.0,336,1,104.76,104.76
15608.0,27,4,1093.68,273.42
15609.0,183,1,298.48,298.48
15610.0,51,1,112.46000000000001,112.46000000000001
15611.0,9,13,1591.45,122.41923076923078
15612.0,35,2,195.15,97.575
15615.0,9,23,10399.74,452.1626086956522
15618.0,32,4,776.851,194.21275
15619.0,10,1,336.4,336.4
15620.0,56,3,1553.18,517.7266666666667
15621.0,3,4,1293.03,323.2575
15622.0,42,9,3709.56,412.17333333333335
15623.0,140,1,301.03000000000003,301.03000000000003
15624.0,116,4,588.13,147.0325
15625.0,103,4,1534.26,383.565
15626.0,74,2,675.8,337.9
15628.0,4,9,2870.2400000000002,318.91555555555556
15630.0,44,2,1186.35,593.175
15632.0,15,8,3285.31,410.66375
15634.0,16,1,243.55,243.55
15636.0,89,2,724.76,362.38
15637.0,52,1,223.36,223.36
15639.0,133,1,425.32,425.32
15640.0,3,15,12515.66,834.3773333333334
15641.0,104,4,1887.2,471.8
15643.0,191,3,664.0,221.33333333333334
15644.0,165,4,813.0,203.25
15645.0,18,1,612.01,612.01
15646.0,157,3,447.64000000000004,149.21333333333334
15648.0,203,2,657.35,328.675
15649.0,335,2,816.0,408.0
15651.0,36,3,646.3,215.4333333333333
15652.0,90,1,337.74,337.74
15653.0,92,2,877.44,438.72
15654.0,8,2,922.53,461.265
15655.0,242,1,560.6700000000001,560.6700000000001
15656.0,44,4,748.5,187.125
15657.0,22,1,30.0,30.0
15658.0,189,5,1024.1000000000001,204.82000000000002
15659.0,43,1,306.45,306.45
15660.0,24,9,1600.86,177.87333333333333
15661.0,316,2,309.8,154.9
15663.0,105,1,138.14,138.14
15664.0,50,1,386.43,386.43
15665.0,167,2,2242.01,1121.005
15667.0,39,1,301.32000000000005,301.32000000000005
15668.0,217,1,76.32000000000001,76.32000000000001
15669.0,39,4,684.34,171.085
15670.0,296,1,173.05,173.05
15671.0,18,7,2657.13,379.59000000000003
15673.0,87,4,2881.02,720.255
15674.0,72,5,2446.6,489.32
15675.0,80,3,323.69,107.89666666666666
15676.0,18,3,3435.76,1145.2533333333333
15677.0,48,1,657.23,657.23
15678.0,52,1,352.7,352.7
15679.0,23,4,781.28,195.32
15680.0,8,3,1333.68,444.56
15681.0,24,5,1426.16,285.232
15683.0,116,1,193.75,193.75
15687.0,8,9,2993.1,332.56666666666666
15689.0,119,2,254.1,127.05
15690.0,3,2,239.76,119.88
15691.0,251,1,136.8,136.8
15692.0,27,1,191.04,191.04
15694.0,0,14,6479.4,462.8142857142857
15695.0,266,2,409.98,204.99
15696.0,32,8,2736.46,342.0575
15699.0,17,1,309.65,309.65
15700.0,171,2,696.68,348.34
15701.0,1,4,1542.14,385.535
15703.0,264,1,211.5,211.5
15704.0,139,4,2293.62,573.405
15705.0,200,1,143.1,143.1
15706.0,63,4,1060.56,265.14
15707.0,34,4,945.58,236.395
15708.0,40,7,3364.2400000000002,480.6057142857143
15709.0,283,1,133.25,133.25
15712.0,8,5,1072.3600000000001,214.47200000000004
15713.0,142,2,356.7,178.35
15714.0,11,2,330.88,165.44
15716.0,145,4,1118.81,279.7025
15717.0,233,1,150.3,150.3
15719.0,32,13,5045.61,388.1238461538461
15720.0,23,1,598.73,598.73
15721.0,11,1,507.08000000000004,507.08000000000004
15722.0,35,5,2222.56,444.512
15723.0,364,1,203.10000000000002,203.10000000000002
15724.0,200,2,218.25,109.125
15725.0,14,1,415.25,415.25
15727.0,16,7,5178.96,739.8514285714285
15729.0,212,1,85.0,85.0
15730.0,65,3,1120.88,373.6266666666667
15732.0,211,2,294.12,147.06
15733.0,282,1,162.3,162.3
15734.0,114,2,1339.45,669.725
15737.0,14,8,1205.1200000000001,150.64000000000001
15738.0,18,16,4812.42,300.77625
15739.0,65,1,449.12,449.12
15740.0,48,1,154.88,154.88
15743.0,15,4,784.46,196.115
15744.0,77,1,34.8,34.8
15745.0,18,4,1094.5900000000001,273.64750000000004
15746.0,133,1,196.88,196.88
15747.0,12,3,974.04,324.68
15748.0,39,1,149.31,149.31
15749.0,234,3,44534.3,14844.766666666668
15750.0,2,8,2465.48,308.185
15752.0,39,7,2637.38,376.7685714285714
15753.0,304,1,79.2,79.2
15754.0,50,3,458.57,152.85666666666665
15755.0,9,6,2364.25,394.0416666666667
15756.0,60,4,532.96,133.24
15757.0,65,2,714.42,357.21
15758.0,24,1,205.25,205.25
15759.0,217,3,253.04000000000002,84.34666666666668
15762.0,64,2,583.75,291.875
15763.0,31,2,1086.92,543.46
15764.0,87,6,3279.9700000000003,546.6616666666667
15766.0,63,1,315.06,315.06
15768.0,115,3,621.83,207.27666666666667
15769.0,6,26,56252.72,2163.566153846154
15773.0,5,1,635.6800000000001,635.6800000000001
15774.0,68,1,270.8,270.8
15775.0,244,1,104.9,104.9
15776.0,132,1,241.62,241.62
15777.0,240,4,1047.1100000000001,261.77750000000003
15780.0,183,3,475.28000000000003,158.42666666666668
15781.0,24,3,345.46000000000004,115.15333333333335
15782.0,9,3,2614.74,871.5799999999999
15783.0,10,1,246.3,246.3
15785.0,32,5,2328.9700000000003,465.79400000000004
15786.0,45,3,4932.2,1644.0666666666666
15787.0,25,3,948.05,316.01666666666665
15789.0,357,1,351.3,351.3
15790.0,9,1,220.85,220.85
15791.0,43,2,1612.69,806.345
15793.0,14,3,965.61,321.87
15795.0,149,1,610.01,610.01
15796.0,0,8,2711.56,338.945
15797.0,112,4,2207.4,551.85
15799.0,75,3,884.14,294.7133333333333
15800.0,106,2,699.08,349.54
15801.0,45,3,1063.95,354.65000000000003
15802.0,142,1,451.42,451.42
15803.0,50,1,415.82000000000005,415.82000000000005
15804.0,0,13,4206.39,323.5684615384616
15805.0,22,17,5528.4800000000005,325.204705882353
15806.0,45,3,784.58,261.5266666666667
15807.0,49,3,903.9,301.3
15808.0,305,4,3734.9700000000003,933.7425000000001
15809.0,35,5,515.77,103.154
15810.0,78,4,1391.98,347.995
15811.0,21,6,2218.62,369.77
15812.0,106,5,1801.14,360.228
15813.0,207,2,1303.9099999999999,651.9549999999999
15814.0,16,4,1945.3300000000002,486.33250000000004
15815.0,63,5,2100.6,420.12
15819.0,48,4,1905.45,476.3625
15820.0,319,1,206.98,206.98
15821.0,43,2,570.96,285.48
15822.0,2,2,885.47,442.735
15823.0,371,1,15.0,15.0
15825.0,171,1,532.94,532.94
15826.0,55,3,1654.31,551.4366666666666
15827.0,72,14,1836.09,131.1492857142857
15829.0,98,2,636.14,318.07
15830.0,37,1,576.0,576.0
15831.0,57,3,801.76,267.25333333333333
15832.0,253,1,836.79,836.79
15834.0,69,4,2233.75,558.4375
15835.0,43,4,954.09,238.5225
15836.0,49,1,137.37,137.37
15837.0,64,1,391.98,391.98
15838.0,10,19,33643.08,1770.6884210526316
15839.0,32,3,1048.49,349.49666666666667
15840.0,58,2,355.56,177.78
15841.0,72,4,1224.06,306.015
15843.0,303,1,118.95,118.95
15844.0,45,1,130.73999999999998,130.73999999999998
15845.0,17,8,3711.77,463.97125
15847.0,37,2,389.27,194.635
15850.0,18,2,238.85,119.425
15852.0,186,2,160.71,80.355
15853.0,51,1,110.8,110.8
15854.0,3,12,2974.65,247.88750000000002
15855.0,136,5,712.24,142.448
15856.0,3,27,16387.57,606.947037037037
15857.0,18,1,297.0,297.0
15858.0,15,5,1438.85,287.77
15860.0,40,8,977.21,122.15125
15861.0,11,8,3165.36,395.67
15862.0,7,4,832.88,208.22
15863.0,25,2,68.84,34.42
15864.0,21,6,1936.32,322.71999999999997
15865.0,40,3,895.13,298.37666666666667
15866.0,100,1,230.53,230.53
15867.0,4,15,3812.64,254.176
15869.0,276,2,149.64,74.82
15870.0,32,1,354.09000000000003,354.09000000000003
15872.0,14,2,360.93,180.465
15874.0,63,7,4405.88,629.4114285714286
15877.0,1,2,493.28,246.64
15880.0,368,1,343.28,343.28
15881.0,311,5,501.39,100.27799999999999
15882.0,198,4,516.36,129.09
15883.0,1,2,396.48,198.24
15885.0,92,3,379.35,126.45
15886.0,59,1,181.09,181.09
15888.0,80,1,168.31,168.31
15889.0,156,2,446.87,223.435
15891.0,226,1,524.52,524.52
15894.0,252,2,263.55,131.775
15895.0,149,1,179.17,179.17
15897.0,193,2,222.05,111.025
15898.0,0,5,1388.88,277.776
15899.0,368,1,56.25,56.25
15900.0,23,1,351.11,351.11
15901.0,16,3,363.88,121.29333333333334
15903.0,9,7,5126.76,732.3942857142857
15904.0,7,1,164.68,164.68
15906.0,19,7,1567.69,223.9557142857143
15907.0,3,3,967.45,322.48333333333335
15909.0,173,1,191.94,191.94
15910.0,0,8,1232.18,154.0225
15912.0,177,2,264.62,132.31
15916.0,15,8,1528.09,191.01125
15917.0,247,1,123.1,123.1
15918.0,190,2,334.23,167.115
15919.0,19,2,639.89,319.945
15920.0,153,4,167.5,41.875
15921.0,172,1,336.03000000000003,336.03000000000003
15922.0,372,1,369.5,369.5
15923.0,372,1,127.08,127.08
15925.0,193,1,207.15,207.15
15930.0,66,1,426.63,426.63
15932.0,3,8,2495.87,311.98375
15933.0,20,3,1107.46,369.15333333333336
15935.0,238,2,416.86,208.43
15937.0,63,1,145.35000000000002,145.35000000000002
15938.0,111,5,404.58000000000004,80.91600000000001
15939.0,89,15,6115.01,407.6673333333334
15940.0,310,1,35.8,35.8
15942.0,133,1,337.44,337.44
15944.0,276,1,325.1,325.1
15945.0,364,1,181.0,181.0
15947.0,82,1,1708.24,1708.24
15948.0,7,2,955.24,477.62
15949.0,16,2,364.72,182.36
15950.0,31,4,1765.51,441.3775
15951.0,8,2,708.22,354.11
15952.0,33,4,806.57,201.6425
15953.0,14,8,1659.3799999999999,207.42249999999999
15955.0,23,14,4416.26,315.44714285714286
15957.0,31,1,428.89,428.89
15958.0,73,1,104.35,104.35
15963.0,19,2,470.76,235.38
15965.0,16,4,845.64,211.41
15967.0,22,2,418.83,209.415
15969.0,2,3,666.1,222.03333333333333
15970.0,303,1,314.09999999999997,314.09999999999997
15971.0,17,12,4199.85,349.9875
15973.0,366,1,307.82000000000005,307.82000000000005
15974.0,38,7,3442.15,491.7357142857143
15975.0,83,1,371.01,371.01
15976.0,164,2,430.94,215.47
15977.0,16,2,1054.73,527.365
15978.0,76,1,1098.78,1098.78
15980.0,88,3,2398.86,799.62
15981.0,24,8,3408.48,426.06
15983.0,21,4,1475.02,368.755
15984.0,2,10,2837.67,283.767
15985.0,122,2,1142.42,571.21
15986.0,29,1,168.12,168.12
15987.0,11,7,1451.28,207.32571428571427
15988.0,18,1,158.03,158.03
15990.0,43,2,792.11,396.055
15992.0,3,1,41.989999999999995,41.989999999999995
15993.0,8,7,2797.57,399.65285714285716
15994.0,54,1,427.07,427.07
15996.0,87,6,1060.68,176.78
15998.0,36,5,3089.97,617.9939999999999
16000.0,2,3,12393.7,4131.233333333334
16003.0,29,5,2735.37,547.074
16005.0,11,4,615.39,153.8475
16006.0,210,1,101.4,101.4
16007.0,47,4,1701.94,425.485
16008.0,23,3,478.78,159.59333333333333
16009.0,21,4,992.71,248.1775
16010.0,245,3,407.5,135.83333333333334
16011.0,7,16,3362.71,210.169375
16012.0,34,3,1415.29,471.7633333333333
16013.0,3,47,37130.6,790.0127659574467
16014.0,37,3,662.38,220.79333333333332
16015.0,3,3,705.39,235.13
16016.0,2,8,1508.76,188.595
16017.0,46,1,211.88,211.88
16018.0,38,2,408.9,204.45
16019.0,46,9,3786.24,420.6933333333333
16020.0,16,3,851.01,283.67
16022.0,259,1,628.28,628.28
16023.0,45,3,719.81,239.93666666666664
16024.0,11,1,251.24,251.24
16025.0,29,1,439.65999999999997,439.65999999999997
16026.0,42,1,236.09,236.09
16027.0,91,6,934.62,155.77
16029.0,38,63,81024.84,1286.1085714285714
16030.0,309,1,331.24,331.24
16031.0,91,2,548.94,274.47
16033.0,5,20,8816.4,440.82
16034.0,195,3,437.70000000000005,145.9
16036.0,86,2,758.9200000000001,379.46000000000004
16037.0,269,3,855.02,285.00666666666666
16038.0,7,3,471.78,157.26
16040.0,64,3,1313.55,437.84999999999997
16041.0,30,3,3166.4,1055.4666666666667
16042.0,21,5,1197.27,239.454
16043.0,37,4,773.99,193.4975
16045.0,119,4,1340.7,335.175
16048.0,372,2,256.44,128.22
16049.0,39,3,1111.79,370.59666666666664
16050.0,173,1,137.9,137.9
16052.0,53,1,362.06,362.06
16053.0,32,2,1511.95,755.975
16054.0,144,1,783.9,783.9
16055.0,220,1,134.8,134.8
16056.0,44,1,664.85,664.85
16057.0,15,7,2263.12,323.30285714285714
16059.0,65,6,1459.8600000000001,243.31000000000003
16062.0,9,4,1153.62,288.405
16063.0,259,1,335.32,335.32
16065.0,364,1,372.09,372.09
16066.0,16,5,1521.87,304.37399999999997
16070.0,21,2,852.15,426.075
16071.0,44,1,326.24,326.24
16072.0,287,1,584.3199999999999,584.3199999999999
16073.0,296,1,122.4,122.4
16076.0,2,10,2234.73,223.473
16078.0,283,1,79.2,79.2
16079.0,16,3,1352.0,450.6666666666667
16080.0,81,2,217.16,108.58
16081.0,55,5,2806.9,561.38
16083.0,100,2,1317.62,658.81
16084.0,298,1,436.18,436.18
16085.0,22,5,981.51,196.302
16086.0,58,5,1121.39,224.27800000000002
16091.0,154,2,315.06,157.53
16092.0,114,3,817.86,272.62
16093.0,106,1,17.0,17.0
16094.0,11,4,1078.23,269.5575
16096.0,263,1,320.62,320.62
16097.0,239,1,185.04999999999998,185.04999999999998
16098.0,87,7,2005.63,286.5185714285714
16099.0,49,3,731.9,243.96666666666667
16101.0,70,1,1290.7,1290.7
16102.0,41,3,1842.14,614.0466666666667
16103.0,6,6,1429.64,238.27333333333334
16104.0,61,1,302.36,302.36
16105.0,248,1,336.96,336.96
16106.0,65,1,108.38,108.38
16107.0,17,7,3204.1600000000003,457.7371428571429
16108.0,84,1,842.5,842.5
16109.0,218,2,611.88,305.94
16110.0,44,3,1337.48,445.82666666666665
16112.0,142,4,195.74,48.935
16113.0,182,1,161.38,161.38
16114.0,170,1,135.75000000000003,135.75000000000003
16115.0,9,8,1667.97,208.49625
16116.0,211,1,612.78,612.78
16117.0,189,1,232.21,232.21
16119.0,7,2,423.36,211.68
16120.0,58,4,1309.14,327.285
16121.0,56,2,867.11,433.555
16122.0,72,4,684.42,171.105
16123.0,51,1,307.78000000000003,307.78000000000003
16124.0,316,1,249.0,249.0
16125.0,366,1,289.35,289.35
16126.0,28,4,6287.77,1571.9425
16127.0,38,1,656.25,656.25
16128.0,17,5,1880.22,376.044
16131.0,51,6,3506.54,584.4233333333333
16133.0,3,33,14589.04,442.09212121212124
16134.0,21,2,618.09,309.045
16135.0,262,1,517.55,517.55
16136.0,59,3,709.38,236.46
16139.0,18,3,635.4100000000001,211.80333333333337
16140.0,65,2,725.1800000000001,362.59000000000003
16141.0,87,1,620.4,620.4
16142.0,249,1,535.34,535.34
16143.0,2,6,2424.94,404.1566666666667
16144.0,246,1,175.2,175.2
16145.0,8,11,3799.4900000000002,345.40818181818184
16146.0,156,3,734.13,244.71
16147.0,133,1,375.0,375.0
16148.0,295,1,76.32000000000001,76.32000000000001
16149.0,4,2,280.52,140.26
16150.0,42,5,2053.02,410.604
16152.0,268,1,1829.04,1829.04
16153.0,49,5,1824.23,364.846
16156.0,8,9,3122.04,346.8933333333333
16157.0,15,3,656.69,218.89666666666668
16159.0,281,1,348.2,348.2
16160.0,64,2,1025.44,512.72
16161.0,1,19,5575.56,293.4505263157895
16162.0,251,1,37.4,37.4
16163.0,231,2,856.6,428.3
16164.0,16,3,822.48,274.16
16168.0,10,27,3787.6,140.28148148148148
16169.0,7,4,1822.97,455.7425
16170.0,50,6,1885.05,314.175
16171.0,58,1,73.19999999999999,73.19999999999999
16172.0,94,5,1140.21,228.042
16173.0,15,6,1418.32,236.38666666666666
16174.0,125,3,1009.55,336.51666666666665
16175.0,93,4,1037.5900000000001,259.39750000000004
16177.0,49,1,331.95,331.95
16178.0,137,1,197.9,197.9
16179.0,60,1,215.83,215.83
16180.0,99,8,10254.18,1281.7725
16181.0,72,1,305.54,305.54
16182.0,71,4,6617.65,1654.4125
16183.0,66,1,338.71000000000004,338.71000000000004
16184.0,63,6,1158.79,193.13166666666666
16185.0,16,2,529.41,264.705
16186.0,22,12,4006.94,333.9116666666667
16187.0,31,15,6911.4400000000005,460.7626666666667
16188.0,44,4,981.86,245.465
16189.0,15,2,215.48,107.74
16190.0,39,1,215.08,215.08
16191.0,2,13,5180.52,398.5015384615385
16193.0,236,1,314.45,314.45
16198.0,74,1,400.68100000000004,400.68100000000004
16200.0,3,2,1080.6200000000001,540.3100000000001
16201.0,2,4,1863.47,465.8675
16202.0,360,1,365.27,365.27
16203.0,58,4,592.9,148.225
16204.0,22,1,405.71,405.71
16205.0,30,4,761.38,190.345
16206.0,54,4,537.0600000000001,134.26500000000001
16207.0,24,1,394.38,394.38
16208.0,44,2,664.26,332.13
16209.0,88,5,2262.62,452.524
16210.0,1,18,21086.3,1171.461111111111
16211.0,88,1,547.02,547.02
16212.0,18,2,690.34,345.17
16213.0,78,1,159.0,159.0
16214.0,170,3,1062.75,354.25
16215.0,80,1,242.35,242.35
16216.0,266,1,914.9300000000001,914.9300000000001
16217.0,234,2,304.25,152.125
16218.0,29,7,3084.68,440.6685714285714
16221.0,36,3,864.86,288.2866666666667
16222.0,317,1,846.72,846.72
16224.0,56,4,1295.3,323.825
16225.0,44,5,1096.32,219.26399999999998
16226.0,202,3,255.12,85.04
16227.0,224,1,314.22,314.22
16229.0,86,2,1010.6,505.3
16230.0,189,2,542.03,271.015
16232.0,43,4,990.88,247.72
16233.0,70,3,536.6800000000001,178.89333333333335
16235.0,40,5,867.3100000000001,173.46200000000002
16236.0,77,1,432.2,432.2
16239.0,56,2,414.2,207.1
16240.0,23,2,3718.8,1859.4
16241.0,9,13,2607.87,200.6053846153846
16242.0,7,7,3603.21,514.7442857142858
16243.0,33,2,409.1,204.55
16244.0,211,2,1522.75,761.375
16245.0,23,3,1413.66,471.22
16247.0,169,1,114.56,114.56
16248.0,61,1,152.94,152.94
16249.0,52,5,1800.07,360.014
16250.0,260,2,389.44,194.72
16253.0,66,2,3683.86,1841.93
16255.0,16,8,2619.91,327.48875
16256.0,266,1,752.4300000000001,752.4300000000001
16257.0,176,1,46.95,46.95
16258.0,44,5,5203.51,1040.702
16260.0,50,1,1035.45,1035.45
16261.0,16,4,746.83,186.7075
16265.0,8,9,5447.0,605.2222222222222
16266.0,73,7,861.89,123.12714285714286
16268.0,70,2,667.65,333.825
16270.0,352,1,1141.24,1141.24
16271.0,2,5,1429.24,285.848
16272.0,116,1,411.7,411.7
16274.0,372,1,357.95,357.95
16275.0,196,1,559.87,559.87
16276.0,176,1,810.6,810.6
16278.0,99,1,566.38,566.38
16279.0,20,3,1509.58,503.1933333333333
16281.0,71,1,2062.06,2062.06
16282.0,339,1,168.3,168.3
16283.0,5,5,1570.81,314.162
16284.0,30,2,823.97,411.985
16287.0,169,1,142.5,142.5
16292.0,121,1,302.25,302.25
16293.0,21,10,2248.9900000000002,224.89900000000003
16295.0,9,4,1328.55,332.1375
16297.0,268,1,301.9,301.9
16298.0,22,3,598.2,199.4
