transaction_id,customer_id,purchase_date,subtotal,discount_used,discount_percent,total_spent
31051,3602,2026-03-11,140.36,0,0.0,140.36
31052,3602,2026-03-21,113.33,0,0.0,113.33
31053,3602,2026-04-03,135.29,1,0.31,93.37
31054,3602,2026-04-08,61.67,0,0.0,61.67
31055,3602,2026-04-09,137.39,0,0.0,137.39
31056,3602,2026-04-11,133.33,1,0.18,109.65
31057,3602,2026-04-16,160.94,0,0.0,160.94
31058,3602,2026-04-18,66.93,0,0.0,66.93
31059,3602,2026-04-26,89.02,0,0.0,89.02
31060,3602,2026-04-28,22.11,1,0.39,13.58
31061,3602,2026-05-06,63.32,0,0.0,63.32
31062,3602,2026-05-07,93.58,0,0.0,93.58
31063,3602,2026-05-18,115.23,0,0.0,115.23
31064,3602,2026-05-24,110.93,0,0.0,110.93
31065,3602,2026-06-10,99.01,1,0.26,73.13
31066,3602,2026-09-17,110.09,1,0.34,72.48
31067,3602,2026-09-22,68.95,1,0.24,52.16
31068,3604,2025-04-24,106.54,1,0.13,92.81
31069,3604,2025-04-25,66.4,1,0.12,58.75
31070,3604,2025-05-04,110.82,1,0.23,85.73
31071,3604,2025-06-11,109.49,0,0.0,109.49
31072,3604,2026-02-04,74.49,1,0.19,60.59
31073,3604,2026-03-29,59.62,1,0.36,38.19
31074,3604,2026-04-25,56.34,1,0.24,42.61
31075,3604,2026-05-11,101.57,0,0.0,101.57
31076,3604,2026-05-24,82.03,1,0.37,51.72
31077,3606,2026-05-19,51.57,1,0.25,38.66
31078,3606,2026-05-20,105.14,1,0.35,68.32
31079,3606,2026-05-28,29.37,0,0.0,29.37
31080,3606,2026-06-02,85.89,0,0.0,85.89
31081,3606,2026-06-12,69.83,0,0.0,69.83
31082,3606,2026-08-20,98.44,1,0.13,86.01
31083,3608,2026-05-24,98.06,0,0.0,98.06
31084,3608,2026-07-20,38.83,0,0.0,38.83
31085,3609,2025-01-21,79.14,0,0.0,79.14
31086,3609,2025-01-29,131.92,0,0.0,131.92
31087,3609,2025-01-31,95.43,0,0.0,95.43
31088,3609,2025-02-10,31.92,0,0.0,31.92
31089,3609,2025-02-19,161.74,0,0.0,161.74
31090,3609,2025-02-20,67.03,0,0.0,67.03
31091,3609,2025-02-28,123.57,0,0.0,123.57
31092,3609,2025-03-22,159.82,0,0.0,159.82
31093,3609,2025-03-25,92.73,0,0.0,92.73
31094,3609,2025-04-20,123.85,0,0.0,123.85
31095,3609,2025-04-22,127.87,0,0.0,127.87
31096,3609,2025-04-28,165.95,0,0.0,165.95
31097,3609,2025-05-24,117.64,0,0.0,117.64
31098,3609,2025-05-25,171.87,0,0.0,171.87
31099,3609,2025-05-29,126.4,0,0.0,126.4
31100,3609,2025-06-04,107.72,0,0.0,107.72
31101,3609,2025-06-07,87.02,1,0.3,61.24
31102,3609,2025-06-10,131.25,0,0.0,131.25
31103,3609,2025-06-15,157.52,0,0.0,157.52
31104,3609,2025-08-02,116.23,0,0.0,116.23
31105,3609,2025-08-17,57.5,1,0.32,38.9
31106,3609,2025-10-31,115.36,0,0.0,115.36
31107,3609,2025-11-09,127.93,1,0.36,82.31
31108,3609,2025-12-21,85.76,0,0.0,85.76
31109,3609,2025-12-25,89.17,0,0.0,89.17
31110,3609,2026-01-10,117.03,0,0.0,117.03
31111,3609,2026-01-16,79.71,0,0.0,79.71
31112,3609,2026-02-25,107.13,0,0.0,107.13
31113,3609,2026-03-23,147.6,0,0.0,147.6
31114,3609,2026-04-22,142.55,0,0.0,142.55
31115,3609,2026-05-23,32.05,0,0.0,32.05
31116,3609,2026-05-30,106.01,0,0.0,106.01
31117,3609,2026-09-03,102.71,0,0.0,102.71
31118,3610,2026-02-06,85.26,0,0.0,85.26
31119,3610,2026-05-07,45.6,1,0.19,36.8
31120,3610,2026-06-04,45.22,0,0.0,45.22
31121,3610,2026-07-16,68.69,1,0.13,59.47
31122,3611,2025-08-09,92.89,0,0.0,92.89
31123,3611,2025-11-12,72.73,0,0.0,72.73
31124,3611,2025-12-22,108.92,0,0.0,108.92
31125,3611,2025-12-27,77.24,0,0.0,77.24
31126,3611,2026-01-17,76.78,0,0.0,76.78
31127,3611,2026-02-25,47.99,0,0.0,47.99
31128,3612,2026-01-28,82.07,0,0.0,82.07
31129,3612,2026-02-22,98.82,0,0.0,98.82
31130,3612,2026-02-27,174.55,0,0.0,174.55
31131,3612,2026-02-28,97.37,1,0.27,71.17
31132,3612,2026-03-01,117.6,1,0.14,100.6
31133,3612,2026-03-11,108.27,0,0.0,108.27
31134,3612,2026-03-12,96.17,0,0.0,96.17
31135,3612,2026-04-02,93.19,0,0.0,93.19
31136,3612,2026-04-13,78.9,0,0.0,78.9
31137,3612,2026-04-26,91.6,0,0.0,91.6
31138,3612,2026-04-27,66.52,0,0.0,66.52
31139,3612,2026-04-29,76.13,1,0.29,54.24
31140,3612,2026-05-03,75.08,1,0.24,57.19
31141,3612,2026-06-06,139.01,0,0.0,139.01
31142,3612,2026-06-07,83.49,0,0.0,83.49
31143,3612,2026-06-13,103.26,1,0.21,81.75
31144,3612,2026-06-23,147.07,1,0.39,89.56
31145,3613,2026-04-13,58.38,1,0.23,44.76
31146,3613,2026-04-18,32.9,1,0.34,21.82
31147,3613,2026-05-09,67.87,0,0.0,67.87
31148,3613,2026-05-13,28.3,0,0.0,28.3
31149,3613,2026-06-08,38.64,0,0.0,38.64
31150,3614,2025-10-12,78.46,0,0.0,78.46
31151,3614,2025-11-12,100.55,1,0.17,83.29
31152,3614,2025-12-18,80.93,0,0.0,80.93
31153,3614,2026-02-13,80.58,1,0.14,69.37
31154,3614,2026-04-24,127.36,0,0.0,127.36
31155,3614,2026-07-12,68.12,0,0.0,68.12
31156,3614,2026-07-31,137.6,0,0.0,137.6
31157,3614,2026-09-05,59.82,1,0.27,43.81
31158,3615,2025-11-18,67.27,1,0.29,47.9
31159,3615,2026-03-09,10.0,1,0.24,7.63
31160,3615,2026-05-06,40.83,1,0.39,25.05
31161,3617,2026-02-10,101.96,1,0.16,85.55
31162,3617,2026-03-16,117.3,0,0.0,117.3
31163,3617,2026-04-08,85.58,0,0.0,85.58
31164,3617,2026-04-13,90.79,0,0.0,90.79
31165,3617,2026-04-17,93.3,0,0.0,93.3
31166,3617,2026-04-27,73.09,1,0.17,60.61
31167,3617,2026-05-08,67.5,0,0.0,67.5
31168,3617,2026-06-15,48.97,0,0.0,48.97
31169,3617,2026-07-12,106.63,1,0.27,78.34
31170,3619,2025-04-25,46.14,0,0.0,46.14
31171,3619,2025-05-06,34.41,1,0.28,24.92
31172,3619,2025-05-19,78.44,0,0.0,78.44
31173,3619,2025-06-15,28.2,0,0.0,28.2
31174,3619,2025-10-18,88.21,1,0.29,62.33
31175,3619,2026-02-03,21.9,1,0.29,15.57
31176,3619,2026-02-27,29.01,1,0.28,20.79
31177,3619,2026-04-12,43.93,1,0.18,35.9
31178,3619,2026-04-26,103.95,0,0.0,103.95
31179,3619,2026-05-17,57.64,0,0.0,57.64
31180,3620,2026-08-29,78.92,1,0.17,65.61
31181,3621,2025-05-29,175.22,0,0.0,175.22
31182,3621,2025-06-01,106.59,1,0.21,84.26
31183,3621,2025-06-07,125.28,0,0.0,125.28
31184,3621,2025-06-20,84.38,1,0.27,61.77
31185,3621,2025-09-25,139.36,0,0.0,139.36
31186,3621,2025-10-04,155.1,0,0.0,155.1
31187,3621,2025-10-06,153.16,0,0.0,153.16
31188,3621,2025-10-08,72.64,1,0.17,60.61
31189,3621,2025-10-14,127.02,0,0.0,127.02
31190,3621,2025-11-05,127.35,0,0.0,127.35
31191,3621,2025-11-08,96.48,1,0.37,60.54
31192,3621,2025-11-16,153.42,1,0.16,128.7
31193,3621,2025-11-23,50.06,1,0.22,38.86
31194,3621,2026-01-31,109.92,0,0.0,109.92
31195,3621,2026-03-05,186.22,0,0.0,186.22
31196,3621,2026-03-26,146.86,0,0.0,146.86
31197,3621,2026-04-06,142.86,1,0.22,110.89
31198,3621,2026-04-21,104.57,0,0.0,104.57
31199,3621,2026-04-29,77.93,1,0.17,64.6
31200,3621,2026-05-06,104.97,0,0.0,104.97
31201,3621,2026-05-23,151.35,1,0.27,110.13
31202,3621,2026-06-13,124.34,1,0.13,108.19
31203,3622,2025-11-18,91.82,0,0.0,91.82
31204,3622,2026-02-13,76.93,1,0.26,56.73
31205,3622,2026-03-18,60.64,0,0.0,60.64
31206,3622,2026-03-30,84.83,0,0.0,84.83
31207,3622,2026-04-19,87.89,0,0.0,87.89
31208,3622,2026-04-21,58.02,1,0.32,39.47
31209,3622,2026-06-14,80.61,0,0.0,80.61
31210,3624,2026-01-04,85.07,1,0.31,59.09
31211,3624,2026-01-08,10.0,1,0.15,8.49
31212,3624,2026-01-31,61.35,0,0.0,61.35
31213,3624,2026-04-26,67.12,1,0.33,44.83
31214,3624,2026-07-12,20.44,1,0.32,13.82
31215,3625,2025-04-07,30.54,0,0.0,30.54
31216,3625,2025-04-13,164.68,0,0.0,164.68
31217,3625,2025-04-25,100.78,0,0.0,100.78
31218,3625,2025-05-26,73.02,0,0.0,73.02
31219,3625,2025-06-11,173.06,0,0.0,173.06
31220,3625,2025-10-10,126.52,1,0.36,81.31
31221,3625,2025-10-15,203.61,1,0.24,155.74
31222,3625,2025-10-23,132.93,0,0.0,132.93
31223,3625,2025-11-25,166.65,0,0.0,166.65
31224,3625,2025-12-03,181.17,0,0.0,181.17
31225,3625,2025-12-18,117.97,0,0.0,117.97
31226,3625,2026-01-03,45.95,0,0.0,45.95
31227,3625,2026-01-19,114.43,0,0.0,114.43
31228,3625,2026-01-21,64.47,0,0.0,64.47
31229,3625,2026-03-04,112.52,0,0.0,112.52
31230,3625,2026-03-13,107.88,1,0.23,83.49
31231,3625,2026-03-30,87.39,1,0.14,75.34
31232,3625,2026-04-06,80.98,0,0.0,80.98
31233,3625,2026-04-07,127.22,0,0.0,127.22
31234,3625,2026-05-02,147.68,0,0.0,147.68
31235,3625,2026-05-05,210.38,1,0.39,128.11
31236,3625,2026-05-09,99.89,1,0.22,77.83
31237,3625,2026-05-11,173.5,1,0.36,111.86
31238,3625,2026-05-23,162.06,0,0.0,162.06
31239,3625,2026-05-26,134.45,0,0.0,134.45
31240,3625,2026-06-10,81.3,1,0.3,57.27
31241,3625,2026-06-22,70.47,0,0.0,70.47
31242,3625,2026-08-21,111.0,0,0.0,111.0
31243,3625,2026-08-26,136.22,0,0.0,136.22
31244,3628,2025-06-13,17.67,1,0.19,14.28
31245,3628,2025-12-27,53.52,1,0.39,32.64
31246,3628,2026-05-12,53.56,1,0.33,36.13
31247,3629,2025-05-15,76.47,0,0.0,76.47
31248,3629,2025-09-16,72.63,0,0.0,72.63
31249,3629,2025-10-27,72.06,1,0.28,52.05
31250,3629,2025-12-28,10.0,0,0.0,10.0
31251,3629,2026-01-15,91.81,1,0.18,75.61
31252,3629,2026-03-12,61.14,1,0.37,38.48
31253,3629,2026-05-09,67.77,0,0.0,67.77
31254,3629,2026-05-29,103.9,0,0.0,103.9
31255,3630,2025-04-27,72.03,0,0.0,72.03
31256,3630,2025-05-13,102.15,0,0.0,102.15
31257,3630,2025-05-26,111.92,1,0.39,68.27
31258,3630,2025-06-05,58.83,0,0.0,58.83
31259,3630,2025-06-11,108.3,0,0.0,108.3
31260,3630,2025-06-12,49.38,0,0.0,49.38
31261,3630,2025-10-15,67.15,0,0.0,67.15
31262,3630,2025-11-13,10.1,1,0.37,6.39
31263,3630,2026-02-10,119.6,0,0.0,119.6
31264,3630,2026-03-10,130.29,0,0.0,130.29
31265,3630,2026-04-01,79.78,1,0.15,67.65
31266,3630,2026-04-25,130.87,1,0.25,98.73
31267,3630,2026-05-07,72.57,1,0.1,64.95
31268,3630,2026-05-15,77.88,0,0.0,77.88
31269,3630,2026-07-15,69.98,0,0.0,69.98
31270,3630,2026-08-11,10.0,0,0.0,10.0
31271,3631,2025-06-06,10.0,1,0.35,6.5
31272,3631,2025-12-04,50.05,1,0.1,44.94
31273,3631,2026-01-28,63.65,0,0.0,63.65
31274,3631,2026-01-29,27.91,1,0.12,24.45
31275,3631,2026-03-15,54.25,1,0.19,43.89
31276,3631,2026-03-20,65.09,1,0.24,49.74
31277,3631,2026-05-11,67.79,0,0.0,67.79
31278,3631,2026-05-17,51.81,1,0.32,35.24
31279,3632,2025-11-11,157.74,0,0.0,157.74
31280,3632,2026-01-14,160.56,0,0.0,160.56
31281,3632,2026-01-20,124.9,0,0.0,124.9
31282,3632,2026-02-08,118.65,0,0.0,118.65
31283,3632,2026-02-19,143.2,0,0.0,143.2
31284,3632,2026-04-08,185.14,0,0.0,185.14
31285,3632,2026-04-13,105.48,0,0.0,105.48
31286,3632,2026-04-15,129.02,0,0.0,129.02
31287,3632,2026-04-27,94.0,0,0.0,94.0
31288,3632,2026-04-28,82.0,0,0.0,82.0
31289,3632,2026-04-30,86.83,0,0.0,86.83
31290,3632,2026-05-08,82.79,0,0.0,82.79
31291,3632,2026-05-09,122.23,0,0.0,122.23
31292,3632,2026-05-29,230.74,0,0.0,230.74
31293,3632,2026-06-02,114.35,0,0.0,114.35
31294,3632,2026-06-03,103.89,0,0.0,103.89
31295,3632,2026-07-18,134.38,1,0.33,90.59
31296,3632,2026-08-01,56.52,0,0.0,56.52
31297,3632,2026-08-07,94.1,0,0.0,94.1
31298,3632,2026-09-06,168.68,0,0.0,168.68
31299,3633,2025-04-06,97.85,0,0.0,97.85
31300,3633,2025-04-09,190.19,0,0.0,190.19
31301,3633,2025-04-18,102.11,1,0.19,82.97
31302,3633,2025-04-21,148.86,0,0.0,148.86
31303,3633,2025-05-14,71.31,1,0.38,44.18
31304,3633,2025-05-31,189.94,1,0.31,131.09
31305,3633,2025-06-13,124.25,0,0.0,124.25
31306,3633,2025-07-26,102.7,0,0.0,102.7
31307,3633,2025-09-07,139.35,0,0.0,139.35
31308,3633,2025-10-05,91.76,0,0.0,91.76
31309,3633,2025-11-16,123.52,0,0.0,123.52
31310,3633,2025-12-05,150.21,0,0.0,150.21
31311,3633,2025-12-24,198.16,0,0.0,198.16
31312,3633,2025-12-26,36.59,0,0.0,36.59
31313,3633,2026-01-23,122.99,0,0.0,122.99
31314,3633,2026-02-03,166.41,0,0.0,166.41
31315,3633,2026-02-13,77.74,0,0.0,77.74
31316,3633,2026-03-24,108.27,1,0.29,76.78
31317,3633,2026-03-29,95.35,0,0.0,95.35
31318,3633,2026-03-30,41.89,0,0.0,41.89
31319,3633,2026-04-20,84.49,1,0.35,54.74
31320,3633,2026-04-21,136.21,0,0.0,136.21
31321,3633,2026-05-02,24.43,0,0.0,24.43
31322,3633,2026-05-04,155.28,1,0.17,128.59
31323,3633,2026-05-05,86.69,0,0.0,86.69
31324,3633,2026-05-25,174.57,0,0.0,174.57
31325,3633,2026-06-25,151.31,0,0.0,151.31
31326,3633,2026-09-08,55.73,0,0.0,55.73
31327,3633,2026-09-17,137.86,1,0.31,94.7
31328,3635,2025-02-20,109.67,1,0.22,86.03
31329,3635,2025-04-09,37.94,0,0.0,37.94
31330,3635,2025-04-28,107.14,0,0.0,107.14
31331,3635,2025-05-13,80.61,0,0.0,80.61
31332,3635,2025-05-15,91.86,0,0.0,91.86
31333,3635,2025-05-29,76.12,0,0.0,76.12
31334,3635,2025-07-03,74.91,0,0.0,74.91
31335,3635,2025-07-18,45.32,1,0.27,32.98
31336,3635,2025-09-15,72.74,0,0.0,72.74
31337,3635,2025-10-28,52.38,1,0.31,36.39
31338,3635,2026-02-25,74.36,0,0.0,74.36
31339,3635,2026-03-03,71.41,1,0.22,55.74
31340,3635,2026-03-13,100.02,1,0.3,70.05
31341,3635,2026-04-17,36.4,1,0.35,23.53
31342,3635,2026-04-29,44.88,1,0.2,35.87
31343,3635,2026-06-08,116.29,0,0.0,116.29
31344,3636,2026-06-23,81.37,1,0.22,63.69
31345,3637,2025-11-21,33.88,0,0.0,33.88
31346,3637,2026-01-23,71.36,0,0.0,71.36
31347,3637,2026-03-31,89.45,0,0.0,89.45
31348,3637,2026-05-06,94.06,1,0.18,77.48
31349,3637,2026-05-27,107.2,0,0.0,107.2
31350,3638,2026-01-17,41.99,1,0.18,34.33
31351,3638,2026-01-19,75.32,1,0.15,64.25
31352,3638,2026-02-14,64.72,0,0.0,64.72
31353,3638,2026-03-13,96.09,0,0.0,96.09
31354,3638,2026-04-20,40.01,0,0.0,40.01
31355,3638,2026-04-21,81.37,0,0.0,81.37
31356,3638,2026-05-17,45.69,0,0.0,45.69
31357,3638,2026-06-03,83.11,0,0.0,83.11
31358,3638,2026-06-10,100.3,1,0.31,69.1
31359,3638,2026-07-05,82.97,1,0.15,70.2
31360,3639,2025-01-25,38.74,0,0.0,38.74
31361,3639,2025-05-01,73.08,0,0.0,73.08
31362,3639,2025-06-02,54.75,1,0.23,42.27
31363,3639,2026-02-05,55.77,1,0.16,46.6
31364,3639,2026-04-29,32.14,0,0.0,32.14
31365,3639,2026-06-08,32.62,1,0.28,23.56
31366,3640,2025-09-14,61.89,0,0.0,61.89
31367,3640,2025-09-30,128.78,0,0.0,128.78
31368,3640,2025-10-25,130.04,0,0.0,130.04
31369,3640,2025-10-28,65.42,0,0.0,65.42
31370,3640,2025-11-08,124.7,0,0.0,124.7
31371,3640,2025-12-14,103.09,0,0.0,103.09
31372,3640,2026-01-03,131.65,0,0.0,131.65
31373,3640,2026-01-17,83.9,0,0.0,83.9
31374,3640,2026-01-29,54.89,0,0.0,54.89
31375,3640,2026-02-16,113.53,0,0.0,113.53
31376,3640,2026-03-17,173.43,0,0.0,173.43
31377,3640,2026-05-04,137.18,0,0.0,137.18
31378,3640,2026-05-22,91.27,0,0.0,91.27
31379,3640,2026-05-26,175.95,0,0.0,175.95
31380,3640,2026-06-03,166.0,0,0.0,166.0
31381,3640,2026-06-07,59.42,0,0.0,59.42
31382,3640,2026-06-11,75.06,0,0.0,75.06
31383,3640,2026-07-08,154.64,0,0.0,154.64
31384,3640,2026-07-24,61.43,0,0.0,61.43
31385,3640,2026-09-27,111.76,0,0.0,111.76
31386,3641,2026-04-17,42.86,0,0.0,42.86
31387,3641,2026-06-14,74.34,0,0.0,74.34
31388,3642,2025-06-06,39.14,0,0.0,39.14
31389,3642,2025-10-07,77.88,0,0.0,77.88
31390,3642,2025-12-01,106.87,0,0.0,106.87
31391,3642,2025-12-13,96.52,0,0.0,96.52
31392,3642,2026-01-15,114.34,1,0.35,74.7
31393,3642,2026-04-26,68.63,0,0.0,68.63
31394,3642,2026-05-10,79.99,1,0.32,54.11
31395,3642,2026-06-03,77.09,1,0.11,68.77
31396,3643,2026-09-15,178.2,0,0.0,178.2
31397,3643,2026-09-30,193.85,0,0.0,193.85
31398,3644,2025-10-31,119.44,0,0.0,119.44
31399,3644,2026-01-23,92.77,1,0.35,60.08
31400,3644,2026-01-24,43.9,1,0.36,28.24
31401,3644,2026-02-07,108.57,1,0.26,80.2
31402,3644,2026-02-19,62.14,0,0.0,62.14
31403,3644,2026-03-11,85.59,0,0.0,85.59
31404,3644,2026-04-15,63.36,1,0.3,44.05
31405,3644,2026-04-23,40.69,1,0.39,24.71
31406,3644,2026-04-24,93.52,1,0.2,75.22
31407,3644,2026-05-08,66.6,0,0.0,66.6
31408,3644,2026-05-12,99.66,0,0.0,99.66
31409,3644,2026-05-19,63.73,0,0.0,63.73
31410,3644,2026-08-22,63.27,1,0.36,40.33
31411,3644,2026-09-01,53.89,1,0.26,40.05
31412,3645,2025-12-08,114.88,1,0.35,75.12
31413,3645,2026-03-16,120.23,0,0.0,120.23
31414,3645,2026-03-28,56.46,0,0.0,56.46
31415,3645,2026-04-03,28.79,0,0.0,28.79
31416,3645,2026-05-13,43.71,0,0.0,43.71
31417,3645,2026-05-21,91.65,1,0.12,80.52
31418,3645,2026-05-30,66.83,0,0.0,66.83
31419,3645,2026-06-04,64.31,0,0.0,64.31
31420,3646,2024-12-05,121.09,0,0.0,121.09
31421,3646,2025-01-11,145.35,0,0.0,145.35
31422,3646,2025-02-11,10.0,0,0.0,10.0
31423,3646,2025-03-02,157.15,0,0.0,157.15
31424,3646,2025-03-16,124.42,1,0.4,74.7
31425,3646,2025-03-24,126.31,0,0.0,126.31
31426,3646,2025-03-27,127.68,0,0.0,127.68
31427,3646,2025-05-31,142.6,0,0.0,142.6
31428,3646,2025-06-10,208.74,0,0.0,208.74
31429,3646,2025-11-02,68.89,0,0.0,68.89
31430,3646,2025-11-21,31.73,0,0.0,31.73
31431,3646,2025-11-22,138.35,0,0.0,138.35
31432,3646,2026-01-06,193.89,0,0.0,193.89
31433,3646,2026-01-15,126.88,0,0.0,126.88
31434,3646,2026-02-02,118.68,0,0.0,118.68
31435,3646,2026-02-18,183.08,0,0.0,183.08
31436,3646,2026-02-22,88.53,0,0.0,88.53
31437,3646,2026-02-27,170.65,0,0.0,170.65
31438,3646,2026-03-13,163.69,0,0.0,163.69
31439,3646,2026-04-16,128.68,0,0.0,128.68
31440,3646,2026-04-23,140.26,0,0.0,140.26
31441,3646,2026-04-28,147.94,0,0.0,147.94
31442,3646,2026-05-13,165.07,0,0.0,165.07
31443,3646,2026-05-17,85.23,0,0.0,85.23
31444,3646,2026-05-23,53.67,0,0.0,53.67
31445,3646,2026-05-24,84.57,0,0.0,84.57
31446,3646,2026-05-30,148.32,0,0.0,148.32
31447,3646,2026-06-16,152.72,0,0.0,152.72
31448,3646,2026-08-27,106.44,0,0.0,106.44
31449,3647,2025-04-22,55.33,1,0.34,36.25
31450,3647,2025-04-29,78.11,1,0.3,54.72
31451,3647,2025-08-18,23.82,1,0.39,14.51
31452,3647,2025-11-28,73.15,0,0.0,73.15
31453,3647,2025-12-24,86.62,1,0.29,61.86
31454,3647,2026-01-12,20.36,0,0.0,20.36
31455,3647,2026-01-26,60.97,1,0.39,37.13
31456,3647,2026-03-27,61.36,1,0.12,54.07
31457,3647,2026-06-03,87.47,1,0.17,72.62
31458,3647,2026-06-06,22.32,1,0.29,15.86
31459,3648,2026-01-17,82.82,0,0.0,82.82
31460,3648,2026-02-12,67.71,0,0.0,67.71
31461,3648,2026-03-20,132.88,1,0.19,107.96
31462,3648,2026-04-01,93.59,0,0.0,93.59
31463,3648,2026-04-08,123.43,0,0.0,123.43
31464,3648,2026-05-01,95.87,1,0.16,80.74
31465,3648,2026-05-10,98.17,0,0.0,98.17
31466,3648,2026-05-16,80.31,1,0.34,52.9
31467,3648,2026-05-24,20.16,1,0.23,15.47
31468,3649,2025-10-24,138.62,1,0.33,93.35
31469,3649,2025-12-30,52.91,0,0.0,52.91
31470,3649,2026-01-12,91.76,1,0.13,79.57
31471,3649,2026-02-24,108.24,0,0.0,108.24
31472,3649,2026-05-01,10.0,0,0.0,10.0
31473,3649,2026-05-13,94.69,0,0.0,94.69
31474,3649,2026-06-08,128.77,1,0.21,102.11
31475,3649,2026-06-11,60.06,0,0.0,60.06
31476,3649,2026-06-13,55.17,0,0.0,55.17
31477,3649,2026-07-28,123.63,0,0.0,123.63
31478,3651,2026-05-10,46.86,0,0.0,46.86
31479,3651,2026-05-18,35.03,1,0.36,22.33
31480,3652,2025-05-26,60.18,1,0.18,49.44
31481,3652,2025-11-20,65.34,1,0.11,58.08
31482,3652,2026-02-09,104.72,0,0.0,104.72
31483,3652,2026-04-17,26.99,1,0.35,17.54
31484,3652,2026-05-03,89.3,1,0.26,66.18
31485,3652,2026-05-16,89.39,0,0.0,89.39
31486,3652,2026-05-22,54.57,0,0.0,54.57
31487,3652,2026-06-10,69.46,1,0.29,49.23
31488,3652,2026-06-24,81.4,0,0.0,81.4
31489,3653,2026-04-15,33.39,0,0.0,33.39
31490,3653,2026-06-07,48.53,0,0.0,48.53
31491,3653,2026-06-10,54.86,1,0.18,44.88
31492,3654,2025-12-03,74.7,1,0.2,60.06
31493,3654,2026-01-01,88.14,0,0.0,88.14
31494,3654,2026-01-17,60.55,1,0.39,36.73
31495,3654,2026-02-26,51.36,0,0.0,51.36
31496,3654,2026-03-03,64.4,0,0.0,64.4
31497,3654,2026-03-08,86.18,1,0.18,70.64
31498,3654,2026-04-22,74.86,0,0.0,74.86
31499,3654,2026-06-20,33.72,0,0.0,33.72
31500,3654,2026-08-23,102.04,0,0.0,102.04
31501,3655,2025-01-02,89.43,0,0.0,89.43
31502,3655,2025-01-13,40.37,0,0.0,40.37
31503,3655,2025-03-02,53.26,0,0.0,53.26
31504,3655,2025-03-05,38.97,0,0.0,38.97
31505,3655,2025-04-01,99.94,0,0.0,99.94
31506,3655,2025-04-26,53.94,1,0.22,42.14
31507,3655,2025-10-17,123.94,0,0.0,123.94
31508,3655,2025-11-03,69.62,1,0.25,51.93
31509,3655,2025-11-23,87.22,0,0.0,87.22
31510,3655,2025-11-27,71.86,0,0.0,71.86
31511,3655,2025-12-08,80.35,0,0.0,80.35
31512,3655,2026-01-15,92.48,0,0.0,92.48
31513,3655,2026-04-20,81.33,1,0.29,57.85
31514,3655,2026-05-06,119.99,0,0.0,119.99
31515,3655,2026-05-21,103.02,1,0.37,64.98
31516,3655,2026-05-31,77.8,1,0.21,61.42
31517,3655,2026-09-03,67.97,0,0.0,67.97
31518,3655,2026-09-20,80.3,0,0.0,80.3
31519,3656,2026-04-19,38.5,0,0.0,38.5
31520,3656,2026-04-20,116.93,1,0.16,98.13
31521,3656,2026-06-13,109.36,0,0.0,109.36
31522,3657,2025-11-11,77.76,0,0.0,77.76
31523,3657,2026-02-17,102.17,0,0.0,102.17
31524,3657,2026-03-05,43.71,1,0.16,36.51
31525,3657,2026-03-22,94.54,0,0.0,94.54
31526,3657,2026-04-14,61.17,0,0.0,61.17
31527,3657,2026-05-08,103.13,1,0.36,66.35
31528,3657,2026-05-10,62.57,1,0.21,49.57
31529,3657,2026-06-15,85.86,1,0.16,71.97
31530,3657,2026-08-18,49.17,1,0.36,31.25
31531,3658,2025-01-20,77.28,1,0.18,63.45
31532,3658,2025-02-14,11.89,1,0.22,9.23
31533,3658,2025-05-02,63.4,1,0.15,54.09
31534,3658,2025-05-28,82.36,0,0.0,82.36
31535,3658,2026-03-05,27.85,0,0.0,27.85
31536,3658,2026-06-12,10.0,1,0.24,7.58
31537,3659,2025-09-23,82.13,0,0.0,82.13
31538,3659,2025-10-06,128.29,0,0.0,128.29
31539,3659,2025-10-21,131.12,0,0.0,131.12
31540,3659,2025-10-22,133.14,0,0.0,133.14
31541,3659,2025-11-14,83.17,0,0.0,83.17
31542,3659,2025-11-15,156.0,0,0.0,156.0
31543,3659,2025-11-19,182.06,1,0.36,117.05
31544,3659,2026-01-05,158.73,0,0.0,158.73
31545,3659,2026-01-09,149.57,0,0.0,149.57
31546,3659,2026-04-24,78.09,0,0.0,78.09
31547,3659,2026-04-25,140.73,0,0.0,140.73
31548,3659,2026-05-06,101.86,0,0.0,101.86
31549,3659,2026-05-07,128.9,0,0.0,128.9
31550,3659,2026-05-31,150.92,0,0.0,150.92
31551,3659,2026-06-06,103.87,0,0.0,103.87
31552,3659,2026-08-08,111.79,0,0.0,111.79
31553,3659,2026-08-18,74.65,0,0.0,74.65
31554,3660,2026-05-14,79.49,1,0.21,62.62
31555,3660,2026-06-04,10.0,0,0.0,10.0
31556,3660,2026-06-06,39.02,1,0.28,28.16
31557,3661,2025-05-30,32.72,1,0.17,27.15
31558,3661,2025-07-04,117.9,0,0.0,117.9
31559,3661,2025-11-09,104.09,0,0.0,104.09
31560,3661,2025-12-16,66.72,1,0.27,48.46
31561,3661,2025-12-18,24.15,1,0.38,15.07
31562,3661,2026-02-10,101.94,1,0.25,76.05
31563,3661,2026-03-03,78.7,0,0.0,78.7
31564,3661,2026-03-22,87.72,0,0.0,87.72
31565,3661,2026-04-30,74.0,0,0.0,74.0
31566,3661,2026-05-17,132.41,0,0.0,132.41
31567,3661,2026-05-22,22.88,1,0.25,17.25
