customer_id,segment,signup_date,email_signup
2846,casual,2026-06-19,1
2847,casual,2025-01-29,1
2848,dedicated,2026-05-24,0
2849,casual,2025-04-29,1
2850,dedicated,2025-11-25,0
2851,casual,2025-10-08,0
2852,other,2026-02-14,0
2853,casual,2026-06-03,0
2854,casual,2025-06-12,0
2855,casual,2025-02-03,1
2856,casual,2025-08-05,1
2857,casual,2025-12-21,1
2858,other,2026-04-01,1
2859,dedicated,2026-04-03,1
2860,casual,2025-06-06,0
2861,casual,2026-08-15,1
2862,other,2024-11-30,1
2863,casual,2024-12-25,1
2864,casual,2024-10-19,1
2865,other,2026-08-08,0
2866,dedicated,2025-02-09,1
2867,casual,2025-12-14,1
2868,casual,2026-05-17,0
2869,casual,2026-04-13,0
2870,dedicated,2026-08-24,0
2871,dedicated,2024-11-09,0
2872,dedicated,2025-07-25,0
2873,casual,2025-10-05,0
2874,casual,2026-02-21,0
2875,dedicated,2025-12-29,1
2876,other,2025-11-13,0
2877,casual,2025-05-12,0
2878,casual,2024-12-17,0
2879,dedicated,2025-08-12,1
2880,dedicated,2025-04-08,0
2881,other,2025-11-09,1
2882,casual,2026-05-05,0
2883,casual,2025-11-08,1
2884,other,2025-11-30,0
2885,casual,2024-10-31,0
2886,casual,2026-01-14,1
2887,dedicated,2025-08-17,1
2888,casual,2024-12-30,1
2889,other,2025-03-06,0
2890,other,2026-04-23,0
2891,other,2026-08-01,0
2892,casual,2025-10-06,1
2893,casual,2026-09-13,0
2894,casual,2025-02-09,0
2895,dedicated,2025-05-07,1
2896,casual,2026-08-10,1
2897,other,2025-02-05,0
2898,casual,2026-01-25,1
2899,casual,2025-03-10,1
2900,casual,2025-05-30,1
2901,casual,2025-09-14,1
2902,casual,2025-06-20,1
2903,other,2026-07-01,0
2904,casual,2026-09-11,0
2905,casual,2025-10-01,0
2906,dedicated,2025-10-19,1
2907,dedicated,2024-11-10,1
2908,casual,2025-03-20,0
2909,casual,2024-10-30,1
2910,casual,2026-06-18,1
2911,dedicated,2025-03-15,1
2912,casual,2025-06-06,0
2913,other,2026-06-08,0
2914,other,2026-03-05,0
2915,other,2025-12-28,0
2916,other,2024-10-29,0
2917,other,2025-11-15,0
2918,casual,2025-11-14,0
2919,other,2025-05-21,0
2920,casual,2026-03-28,0
2921,other,2026-08-10,0
2922,dedicated,2025-04-08,1
2923,dedicated,2025-05-30,1
2924,casual,2025-05-24,1
2925,other,2026-06-02,0
2926,casual,2024-11-26,1
2927,dedicated,2026-07-17,0
2928,other,2026-04-19,0
2929,dedicated,2025-09-18,1
2930,casual,2025-11-30,0
2931,other,2026-07-15,0
2932,other,2026-04-15,0
2933,casual,2025-04-21,1
2934,casual,2024-11-06,0
2935,casual,2026-01-24,0
2936,dedicated,2025-01-15,0
2937,casual,2024-12-04,0
2938,casual,2026-09-18,0
2939,dedicated,2025-09-11,0
2940,dedicated,2026-01-19,1
2941,other,2025-03-08,0
2942,dedicated,2024-12-14,0
2943,casual,2024-11-15,1
2944,other,2025-06-16,0
2945,other,2024-10-03,0
2946,other,2025-08-03,0
2947,other,2025-05-26,1
2948,other,2025-10-20,0
2949,casual,2025-12-05,1
2950,casual,2025-05-14,0
2951,casual,2025-08-29,1
2952,casual,2024-11-27,0
2953,casual,2025-05-09,0
2954,dedicated,2026-09-15,1
2955,casual,2026-09-24,1
2956,other,2025-09-20,1
2957,other,2026-08-17,0
2958,casual,2025-10-01,0
2959,other,2024-12-31,1
2960,casual,2026-06-26,0
2961,casual,2025-07-31,1
2962,dedicated,2025-12-22,1
2963,other,2026-01-17,1
2964,dedicated,2025-05-13,1
2965,casual,2026-03-20,1
2966,other,2025-10-01,1
2967,casual,2025-06-25,1
2968,casual,2025-05-06,1
2969,casual,2026-03-29,0
2970,other,2025-04-01,0
2971,dedicated,2024-12-30,1
2972,other,2026-07-06,0
2973,casual,2025-05-31,0
2974,dedicated,2026-01-11,1
2975,casual,2026-03-07,1
2976,dedicated,2026-06-04,1
2977,other,2025-12-31,0
2978,casual,2026-03-01,0
2979,casual,2026-06-04,0
2980,casual,2026-08-20,0
2981,other,2024-11-04,0
2982,casual,2026-03-27,1
2983,casual,2025-02-05,0
2984,casual,2026-07-13,1
2985,casual,2024-11-05,1
2986,other,2025-03-30,0
2987,casual,2025-02-18,1
2988,other,2025-12-15,0
2989,other,2024-10-04,1
2990,dedicated,2024-10-13,1
2991,other,2025-10-04,0
2992,other,2026-09-10,0
2993,casual,2025-10-21,0
2994,casual,2025-08-22,0
2995,dedicated,2026-01-24,0
2996,dedicated,2025-11-07,1
2997,casual,2025-07-08,1
2998,other,2025-12-04,1
2999,casual,2024-10-03,1
3000,other,2025-03-28,0
3001,dedicated,2026-02-04,0
3002,casual,2025-06-07,0
3003,dedicated,2024-11-09,1
3004,other,2024-12-30,0
3005,other,2026-06-25,0
3006,dedicated,2025-05-29,1
3007,other,2024-10-17,0
3008,other,2026-03-17,0
3009,other,2025-10-23,0
3010,other,2025-08-26,0
3011,casual,2026-07-16,0
3012,dedicated,2025-05-18,1
3013,casual,2025-11-22,0
3014,casual,2026-03-28,1
3015,casual,2025-12-19,1
3016,casual,2025-03-01,0
3017,casual,2026-02-10,1
3018,casual,2026-03-27,0
3019,casual,2024-12-29,1
3020,other,2025-01-29,0
3021,casual,2026-02-05,1
3022,casual,2024-12-26,0
3023,other,2026-07-05,0
3024,other,2024-12-19,0
3025,casual,2026-09-12,1
3026,other,2026-02-03,0
3027,dedicated,2025-08-20,0
3028,dedicated,2025-04-14,1
3029,dedicated,2025-06-09,1
3030,casual,2026-03-31,1
3031,casual,2026-04-03,1
3032,dedicated,2025-03-02,1
3033,other,2025-11-01,0
3034,dedicated,2026-09-25,0
3035,casual,2025-04-06,0
3036,dedicated,2026-02-19,1
3037,casual,2025-02-03,0
3038,other,2026-06-01,0
3039,casual,2025-02-02,1
3040,other,2025-05-06,0
3041,casual,2025-09-01,1
3042,other,2025-06-28,0
3043,other,2025-02-02,0
3044,casual,2026-01-11,0
3045,other,2024-10-15,0
3046,casual,2026-09-18,1
3047,casual,2024-11-08,1
3048,casual,2025-06-01,0
3049,other,2026-08-10,0
3050,casual,2025-01-22,0
3051,dedicated,2024-11-23,1
3052,dedicated,2026-03-28,1
3053,dedicated,2024-11-23,1
3054,casual,2026-07-19,0
3055,casual,2025-08-26,0
3056,casual,2026-06-27,0
3057,casual,2025-03-28,1
3058,dedicated,2025-01-12,1
3059,casual,2026-09-03,1
3060,other,2026-04-10,0
3061,casual,2026-07-28,1
3062,casual,2025-05-22,0
3063,casual,2025-07-23,0
3064,casual,2025-11-26,1
3065,casual,2025-08-24,0
3066,other,2025-03-27,0
3067,dedicated,2025-07-01,1
3068,casual,2025-12-19,1
3069,casual,2024-10-28,0
3070,other,2025-06-03,0
3071,other,2025-05-02,0
3072,other,2024-11-21,1
3073,casual,2024-12-29,0
3074,dedicated,2025-09-27,0
3075,other,2024-12-14,0
3076,other,2025-06-09,0
3077,dedicated,2025-11-14,0
3078,dedicated,2026-06-30,1
3079,other,2024-12-12,0
3080,casual,2025-08-14,0
3081,casual,2024-12-15,1
3082,casual,2025-08-09,0
3083,other,2025-09-16,0
3084,casual,2026-05-07,0
3085,casual,2025-08-19,0
3086,other,2026-08-14,0
3087,dedicated,2025-01-09,1
3088,dedicated,2024-11-08,0
3089,casual,2024-10-04,0
3090,other,2025-06-18,0
3091,other,2025-02-18,0
3092,other,2024-12-06,1
3093,casual,2025-03-22,0
3094,casual,2026-09-12,1
3095,dedicated,2026-05-08,1
3096,other,2024-10-14,0
3097,other,2026-07-31,0
3098,casual,2025-02-27,0
3099,casual,2025-07-24,0
3100,dedicated,2025-05-28,1
3101,casual,2025-07-23,0
3102,other,2026-04-09,1
3103,dedicated,2026-03-05,0
3104,casual,2025-12-08,0
3105,other,2026-01-01,0
3106,casual,2026-03-16,1
3107,casual,2025-02-12,1
3108,dedicated,2025-07-16,0
3109,dedicated,2024-12-18,1
3110,casual,2026-02-27,1
3111,other,2025-08-16,1
3112,casual,2026-01-09,1
3113,other,2025-11-17,1
3114,other,2025-04-18,0
3115,dedicated,2025-01-10,1
3116,casual,2026-09-11,1
3117,casual,2025-05-03,0
3118,casual,2024-12-19,1
3119,other,2025-05-12,1
3120,casual,2026-07-21,0
3121,casual,2025-04-09,1
3122,casual,2026-09-21,0
3123,dedicated,2025-09-02,0
3124,casual,2026-06-22,0
3125,dedicated,2026-01-20,1
3126,other,2024-11-02,0
3127,other,2025-10-07,1
3128,other,2025-08-01,0
3129,dedicated,2025-02-25,1
3130,casual,2025-11-06,0
3131,casual,2024-12-15,1
3132,casual,2026-02-22,0
3133,casual,2026-05-23,0
3134,casual,2024-12-07,1
3135,dedicated,2025-09-15,0
3136,other,2026-01-22,1
3137,casual,2024-11-15,0
3138,casual,2025-07-12,1
3139,casual,2025-04-07,1
3140,casual,2024-10-29,0
3141,casual,2026-05-10,0
3142,dedicated,2025-08-21,1
3143,other,2026-04-02,0
3144,other,2025-12-03,1
3145,casual,2026-07-02,1
3146,casual,2026-09-28,0
3147,casual,2025-12-14,0
3148,dedicated,2025-06-15,1
3149,casual,2025-08-05,1
3150,casual,2026-05-26,0
3151,other,2025-08-08,0
3152,dedicated,2025-10-15,0
3153,dedicated,2025-02-19,1
3154,casual,2026-09-23,0
3155,other,2026-01-19,0
3156,casual,2025-05-30,1
3157,dedicated,2025-12-02,1
3158,other,2025-07-20,1
3159,casual,2025-01-22,0
3160,other,2026-07-01,1
3161,casual,2026-07-09,0
3162,casual,2026-06-02,0
3163,other,2025-06-26,0
3164,other,2025-04-06,0
3165,casual,2024-11-06,0
3166,dedicated,2026-03-19,1
3167,dedicated,2025-05-28,0
3168,casual,2026-07-14,0
3169,dedicated,2026-06-27,1
3170,casual,2025-01-02,0
3171,dedicated,2026-08-01,1
3172,dedicated,2025-01-11,1
3173,dedicated,2025-09-23,0
3174,casual,2025-09-11,0
3175,dedicated,2026-08-30,1
3176,casual,2026-01-23,1
3177,other,2026-07-01,0
3178,casual,2025-12-09,1
3179,dedicated,2026-05-26,1
3180,dedicated,2026-06-15,1
3181,casual,2026-06-20,0
3182,casual,2025-07-28,1
3183,casual,2025-07-06,0
3184,casual,2026-09-19,0
3185,other,2026-04-06,0
3186,dedicated,2026-08-01,0
3187,other,2025-11-26,0
3188,casual,2026-08-10,1
3189,casual,2026-03-10,0
3190,dedicated,2026-03-27,0
3191,casual,2025-02-07,0
3192,casual,2025-11-18,1
3193,casual,2026-03-18,0
3194,other,2026-04-09,1
3195,casual,2026-08-31,1
3196,dedicated,2025-05-27,1
3197,other,2025-05-09,0
3198,casual,2026-09-08,1
3199,dedicated,2026-09-20,1
3200,casual,2025-02-09,0
3201,casual,2025-07-04,0
3202,other,2026-08-24,0
3203,casual,2025-02-23,0
3204,casual,2026-04-25,0
3205,casual,2024-12-21,1
3206,other,2025-02-08,1
3207,casual,2026-04-27,0
3208,casual,2025-12-18,0
3209,dedicated,2025-11-10,1
3210,casual,2026-06-18,1
3211,dedicated,2025-05-13,1
3212,dedicated,2025-10-03,1
3213,casual,2025-12-19,0
3214,casual,2026-03-25,0
3215,dedicated,2025-05-31,0
3216,casual,2026-01-06,0
3217,casual,2025-08-24,0
3218,other,2025-10-31,0
3219,other,2026-06-22,0
3220,dedicated,2025-07-15,1
3221,casual,2026-01-31,0
3222,other,2026-08-19,0
3223,other,2026-04-10,0
3224,dedicated,2026-09-22,1
3225,casual,2025-11-30,0
3226,casual,2025-04-24,0
3227,casual,2026-09-24,1
3228,casual,2026-01-14,1
3229,casual,2025-03-26,1
3230,other,2025-05-20,0
3231,dedicated,2025-04-10,0
3232,casual,2026-06-01,0
3233,dedicated,2024-12-07,1
3234,casual,2026-03-25,0
3235,casual,2025-11-09,0
3236,dedicated,2024-11-23,0
3237,other,2025-12-22,1
3238,casual,2026-04-03,1
3239,casual,2026-03-14,0
3240,casual,2025-10-21,1
3241,dedicated,2025-06-02,1
3242,casual,2025-01-28,0
3243,casual,2024-10-09,1
3244,dedicated,2025-06-20,1
3245,dedicated,2026-01-05,1
3246,dedicated,2024-10-28,0
3247,casual,2026-09-30,0
3248,casual,2025-12-02,1
3249,other,2025-05-04,0
3250,other,2026-09-03,0
3251,dedicated,2025-02-12,0
3252,other,2026-08-31,0
3253,casual,2025-04-24,1
3254,other,2025-07-05,0
3255,other,2025-08-07,0
3256,casual,2026-09-27,1
3257,casual,2025-04-02,0
3258,casual,2026-09-11,0
3259,other,2025-06-11,0
3260,casual,2025-04-27,1
3261,casual,2026-01-09,0
3262,dedicated,2026-02-19,1
3263,dedicated,2025-06-09,1
3264,casual,2025-01-06,0
3265,casual,2025-07-17,1
3266,casual,2025-10-30,1
3267,casual,2024-10-30,0
3268,casual,2024-11-27,1
3269,casual,2026-08-02,0
3270,casual,2024-10-27,0
3271,casual,2025-07-25,0
3272,dedicated,2026-04-11,1
3273,other,2025-05-28,1
3274,other,2025-09-27,1
3275,casual,2024-12-03,0
3276,other,2026-05-03,0
3277,other,2026-01-06,0
3278,casual,2026-06-14,1
3279,dedicated,2026-06-23,1
3280,other,2025-06-14,1
3281,other,2024-10-31,0
3282,casual,2025-06-10,1
3283,dedicated,2025-01-15,1
3284,other,2025-10-25,0
3285,dedicated,2025-01-15,1
3286,other,2026-08-04,1
3287,other,2025-12-14,0
3288,casual,2025-04-03,1
3289,casual,2026-08-04,1
3290,other,2026-04-15,1
3291,casual,2025-08-16,1
3292,casual,2025-01-15,0
3293,dedicated,2025-06-08,1
3294,casual,2025-12-01,0
3295,casual,2026-04-13,1
3296,casual,2025-04-10,0
3297,dedicated,2026-03-27,0
3298,casual,2025-04-25,1
3299,dedicated,2025-03-30,0
3300,casual,2025-08-23,0
3301,dedicated,2025-01-26,1
3302,casual,2025-07-23,1
3303,casual,2025-06-19,0
3304,other,2025-04-23,0
3305,other,2026-04-20,0
3306,casual,2025-05-31,0
3307,casual,2026-02-20,1
3308,other,2026-03-10,0
3309,casual,2026-01-30,0
3310,casual,2025-04-15,0
3311,casual,2026-05-29,1
3312,casual,2025-03-22,1
3313,casual,2025-04-21,1
3314,casual,2026-07-01,1
3315,other,2025-06-05,0
3316,other,2026-02-21,1
3317,casual,2024-10-31,0
3318,dedicated,2025-12-23,1
3319,other,2026-06-27,0
3320,casual,2026-03-02,1
3321,casual,2025-11-30,0
3322,other,2026-06-12,0
3323,casual,2025-05-06,0
3324,casual,2025-07-03,1
3325,dedicated,2024-11-20,1
3326,casual,2026-02-22,1
3327,dedicated,2026-03-13,1
3328,casual,2026-04-02,1
3329,casual,2026-03-31,1
3330,casual,2025-01-01,0
3331,dedicated,2026-01-30,1
3332,casual,2026-04-11,0
3333,casual,2025-02-26,0
3334,other,2025-09-13,0
3335,casual,2026-07-29,1
3336,casual,2025-07-30,1
3337,casual,2026-04-03,0
3338,casual,2025-10-23,0
3339,casual,2026-01-24,1
3340,casual,2026-01-01,0
3341,other,2026-01-19,1
3342,dedicated,2026-04-22,1
3343,casual,2026-07-23,0
3344,casual,2025-05-04,1
3345,casual,2026-08-09,0
3346,casual,2026-01-02,1
3347,dedicated,2025-12-09,1
3348,casual,2025-05-28,0
3349,casual,2025-08-01,0
3350,other,2026-01-19,0
3351,dedicated,2025-06-23,0
3352,dedicated,2025-04-28,1
3353,casual,2026-05-21,0
3354,dedicated,2025-07-31,1
3355,other,2026-01-14,0
3356,casual,2024-10-23,1
3357,casual,2024-11-26,0
3358,other,2026-06-12,0
3359,other,2025-01-12,0
3360,dedicated,2026-05-04,1
3361,casual,2026-07-20,0
3362,casual,2025-09-17,1
3363,other,2026-07-08,0
3364,other,2025-08-08,0
3365,dedicated,2026-08-26,1
3366,casual,2025-03-23,1
3367,other,2025-08-09,0
3368,casual,2025-07-11,1
3369,casual,2026-04-26,0
3370,casual,2024-11-01,1
3371,casual,2026-05-28,1
3372,other,2024-10-18,1
3373,casual,2025-05-19,1
3374,other,2025-12-10,0
3375,casual,2025-01-15,0
3376,casual,2025-09-23,0
3377,other,2026-09-28,0
3378,casual,2026-05-24,1
3379,casual,2024-10-23,1
3380,casual,2025-12-06,0
3381,casual,2025-12-11,0
3382,other,2024-11-19,0
3383,casual,2026-01-18,1
3384,other,2025-10-16,0
3385,casual,2026-02-10,1
3386,dedicated,2025-05-06,1
3387,casual,2025-04-05,1
3388,other,2026-03-22,0
3389,other,2026-03-11,0
3390,other,2025-01-27,0
3391,other,2025-03-07,1
3392,casual,2025-12-03,0
3393,casual,2026-05-29,1
3394,casual,2025-02-25,0
3395,other,2025-03-09,1
3396,other,2026-05-13,1
3397,casual,2026-02-21,0
3398,casual,2026-07-21,1
3399,casual,2026-04-25,1
3400,casual,2026-08-27,0
3401,casual,2025-02-15,0
3402,casual,2025-04-17,0
3403,other,2025-03-23,0
3404,other,2024-11-10,0
3405,casual,2026-04-22,0
3406,other,2026-01-27,1
3407,casual,2024-12-02,0
3408,dedicated,2025-02-22,1
3409,dedicated,2025-02-17,0
3410,casual,2025-07-22,0
3411,dedicated,2025-08-29,1
3412,other,2025-04-29,0
3413,dedicated,2026-08-11,1
3414,casual,2025-03-05,1
3415,dedicated,2025-11-15,1
3416,casual,2025-08-16,0
3417,other,2025-07-11,0
3418,other,2026-05-26,1
3419,other,2026-09-15,0
3420,casual,2024-10-05,1
3421,other,2025-09-04,1
3422,dedicated,2024-12-26,0
3423,other,2025-08-13,0
3424,dedicated,2025-12-25,1
3425,casual,2025-07-28,0
3426,casual,2025-05-14,1
3427,other,2025-05-16,0
3428,other,2025-05-07,0
3429,casual,2025-05-26,0
3430,casual,2025-07-01,1
3431,dedicated,2026-02-15,1
3432,casual,2024-12-10,1
3433,casual,2024-10-30,1
3434,dedicated,2025-10-13,1
3435,casual,2026-02-10,0
3436,dedicated,2025-04-07,1
3437,other,2025-02-24,1
3438,casual,2025-12-31,0
3439,casual,2025-07-08,0
3440,casual,2026-03-22,0
3441,casual,2025-01-15,0
3442,casual,2024-12-28,0
3443,casual,2025-11-08,1
3444,other,2025-07-14,0
3445,casual,2026-03-17,0
3446,casual,2025-10-05,0
3447,other,2025-06-16,0
3448,casual,2025-01-25,0
3449,casual,2025-01-28,1
3450,other,2026-04-05,0
3451,other,2025-03-15,0
3452,casual,2025-10-02,1
3453,other,2026-05-21,0
3454,casual,2026-07-18,0
3455,dedicated,2025-04-14,1
3456,other,2024-12-20,0
3457,casual,2026-04-19,0
3458,dedicated,2026-02-14,1
3459,casual,2025-05-30,0
3460,casual,2025-12-08,1
3461,dedicated,2025-02-15,0
3462,dedicated,2026-02-24,1
3463,other,2026-03-15,0
3464,casual,2025-05-07,0
3465,other,2025-09-08,1
3466,casual,2025-06-01,0
3467,casual,2024-10-23,0
3468,dedicated,2025-01-01,0
3469,other,2026-09-01,1
3470,casual,2025-08-29,0
3471,casual,2025-01-16,0
3472,casual,2024-11-02,0
3473,casual,2025-06-15,1
3474,casual,2026-09-18,1
3475,casual,2025-07-08,0
3476,dedicated,2026-09-30,1
3477,dedicated,2025-09-23,1
3478,casual,2026-04-11,0
3479,casual,2026-04-27,1
3480,casual,2024-10-21,0
3481,casual,2024-10-05,1
3482,casual,2026-08-05,0
3483,casual,2026-08-12,0
3484,casual,2025-01-05,0
3485,casual,2026-01-15,0
3486,other,2026-08-06,0
3487,dedicated,2026-08-25,1
3488,other,2025-05-05,0
3489,casual,2026-05-20,0
3490,dedicated,2026-01-15,1
3491,other,2026-08-09,0
3492,casual,2025-01-16,1
3493,other,2025-12-13,0
3494,other,2024-10-18,0
3495,other,2025-06-18,0
3496,casual,2024-10-09,1
3497,other,2025-08-20,0
3498,dedicated,2026-05-16,1
3499,casual,2026-01-24,0
3500,other,2025-05-20,0
3501,dedicated,2025-08-08,1
3502,other,2025-06-26,1
3503,other,2026-03-19,0
3504,dedicated,2025-04-13,0
3505,dedicated,2024-12-07,1
3506,other,2025-10-05,1
3507,dedicated,2026-05-29,1
3508,other,2025-09-14,1
3509,casual,2025-02-27,0
3510,casual,2024-11-03,1
3511,casual,2026-08-21,0
3512,dedicated,2026-04-09,1
3513,other,2025-01-22,0
3514,other,2024-11-23,0
3515,casual,2025-01-03,1
3516,casual,2025-07-02,1
3517,dedicated,2026-05-16,1
3518,other,2025-01-25,1
3519,other,2026-05-21,0
3520,other,2024-10-02,0
3521,dedicated,2026-03-24,1
3522,casual,2025-04-25,1
3523,other,2026-09-02,0
3524,casual,2025-09-13,0
3525,casual,2025-04-16,0
3526,dedicated,2025-03-27,1
3527,casual,2026-05-27,0
3528,other,2025-07-22,0
3529,dedicated,2025-06-14,0
3530,other,2026-03-22,0
3531,casual,2025-10-28,1
3532,other,2026-01-28,0
3533,casual,2025-08-22,1
3534,casual,2024-11-16,1
3535,other,2024-10-05,0
3536,casual,2024-10-29,1
3537,casual,2025-11-24,0
3538,casual,2025-10-10,0
3539,casual,2026-03-30,0
3540,other,2026-07-16,0
3541,casual,2025-02-05,0
3542,casual,2026-08-30,0
3543,dedicated,2026-08-12,1
3544,casual,2025-12-24,1
3545,dedicated,2025-10-23,1
3546,other,2025-02-06,0
3547,casual,2025-02-08,1
3548,casual,2024-10-14,1
3549,other,2026-01-15,0
3550,casual,2025-08-13,1
3551,dedicated,2025-02-18,1
3552,other,2025-01-06,0
3553,casual,2024-11-16,1
3554,other,2026-01-11,1
3555,casual,2026-02-13,0
3556,other,2026-01-05,0
3557,casual,2024-12-20,0
3558,other,2024-10-31,0
3559,casual,2024-12-17,0
3560,other,2026-04-02,0
3561,dedicated,2026-03-25,0
3562,dedicated,2025-05-04,0
3563,dedicated,2024-11-10,1
3564,dedicated,2025-05-22,0
3565,casual,2026-05-15,0
3566,casual,2025-01-13,1
3567,casual,2026-05-05,0
3568,dedicated,2025-09-04,0
3569,dedicated,2025-01-12,1
3570,casual,2026-08-13,1
3571,casual,2025-10-14,0
3572,other,2026-02-03,0
3573,casual,2024-12-10,0
3574,casual,2025-06-29,0
3575,casual,2026-01-05,1
3576,casual,2026-01-15,1
3577,other,2024-11-15,0
3578,casual,2025-12-16,1
3579,casual,2026-08-21,0
3580,casual,2026-04-28,1
3581,other,2025-03-01,0
3582,casual,2026-07-29,0
3583,casual,2026-02-11,1
3584,dedicated,2024-11-11,1
3585,casual,2025-01-02,0
3586,casual,2026-08-04,1
3587,dedicated,2025-03-03,1
3588,casual,2024-12-10,0
3589,casual,2025-08-26,0
3590,casual,2025-10-19,0
3591,other,2025-11-23,0
3592,casual,2026-01-24,1
3593,casual,2026-09-30,1
3594,dedicated,2026-04-08,1
3595,other,2024-10-19,0
3596,other,2024-12-04,0
3597,other,2024-10-01,1
3598,casual,2025-07-16,0
3599,casual,2025-06-13,0
3600,casual,2026-08-13,1
3601,casual,2025-06-25,0
3602,dedicated,2024-10-23,1
3603,casual,2026-07-08,1
3604,casual,2025-04-08,1
3605,other,2026-07-29,1
3606,casual,2026-04-19,0
3607,other,2026-07-05,1
3608,casual,2026-05-22,1
3609,dedicated,2025-01-13,1
3610,casual,2026-01-01,1
3611,casual,2025-07-28,1
3612,dedicated,2026-01-03,1
3613,casual,2026-03-29,1
3614,casual,2025-10-01,1
3615,other,2025-05-17,1
3616,other,2026-07-31,0
3617,casual,2026-01-28,1
3618,casual,2026-07-09,0
3619,other,2025-03-23,0
3620,casual,2026-06-04,0
3621,dedicated,2025-05-25,1
3622,casual,2025-09-02,0
3623,other,2026-06-21,0
3624,other,2025-06-16,1
3625,dedicated,2025-04-01,1
3626,other,2026-07-31,0
3627,casual,2026-09-04,1
3628,other,2025-05-16,0
3629,casual,2025-05-12,0
3630,casual,2025-03-16,1
3631,other,2024-10-18,0
3632,dedicated,2025-11-08,1
3633,dedicated,2025-04-05,1
3634,casual,2026-06-12,1
3635,casual,2025-02-02,1
3636,casual,2026-01-07,0
3637,casual,2025-10-05,0
3638,casual,2025-12-21,0
3639,other,2024-12-22,0
3640,dedicated,2025-09-06,1
3641,other,2026-01-01,0
3642,casual,2025-06-06,1
3643,dedicated,2026-07-01,0
3644,casual,2025-10-22,0
3645,casual,2025-06-22,0
3646,dedicated,2024-10-23,1
3647,other,2025-01-31,0
3648,casual,2025-09-13,1
3649,casual,2025-07-20,0
3650,casual,2026-06-29,0
3651,other,2026-04-27,0
3652,casual,2025-01-25,1
3653,other,2025-12-06,1
3654,casual,2025-08-28,0
3655,casual,2024-12-13,0
3656,casual,2026-01-30,0
3657,casual,2025-10-28,0
3658,other,2024-12-03,1
3659,dedicated,2025-09-07,1
3660,other,2026-03-19,0
3661,casual,2025-05-27,1
3662,dedicated,2025-06-18,1
3663,other,2024-12-20,0
3664,other,2025-02-27,0
3665,other,2026-09-17,0
3666,casual,2025-12-28,1
3667,dedicated,2025-02-06,1
3668,other,2025-09-18,0
3669,casual,2025-02-18,1
3670,casual,2025-08-20,1
3671,casual,2025-01-15,1
3672,dedicated,2025-12-26,1
3673,casual,2025-11-21,0
3674,casual,2026-01-06,0
3675,dedicated,2025-08-20,1
3676,casual,2025-04-27,0
3677,dedicated,2025-04-01,1
3678,other,2025-03-07,0
3679,other,2025-08-10,1
3680,other,2025-08-26,0
3681,dedicated,2026-02-04,1
3682,other,2024-11-08,0
3683,other,2025-04-24,1
3684,casual,2026-06-15,0
3685,casual,2026-07-31,1
3686,dedicated,2026-08-11,0
3687,dedicated,2025-05-12,1
3688,casual,2025-01-09,0
3689,casual,2025-02-22,0
3690,casual,2025-01-05,1
3691,casual,2026-08-28,1
3692,casual,2026-07-07,1
3693,other,2026-05-15,0
3694,other,2026-03-17,0
3695,other,2025-06-08,1
3696,casual,2025-09-13,1
3697,dedicated,2026-06-07,1
3698,casual,2026-05-18,1
3699,casual,2025-10-14,0
3700,casual,2026-06-04,1
3701,other,2025-06-11,1
3702,other,2025-07-29,0
3703,dedicated,2026-06-05,1
3704,dedicated,2025-07-02,0
3705,dedicated,2026-04-03,1
3706,casual,2025-08-27,0
3707,other,2025-05-06,0
3708,casual,2025-03-09,0
3709,other,2025-12-17,1
3710,casual,2025-09-16,0
3711,dedicated,2025-06-27,1
3712,casual,2026-03-27,0
3713,other,2024-10-01,0
3714,other,2024-12-07,0
3715,other,2026-09-03,0
3716,other,2026-01-28,0
3717,other,2025-11-06,1
3718,casual,2024-10-11,1
3719,dedicated,2025-12-11,1
3720,dedicated,2025-08-14,1
3721,dedicated,2025-12-12,1
3722,other,2024-10-30,0
3723,other,2025-11-06,0
3724,dedicated,2025-11-26,0
3725,casual,2025-04-30,1
3726,casual,2024-11-09,0
3727,casual,2026-09-10,1
3728,other,2026-03-02,0
3729,other,2025-12-28,0
3730,casual,2026-04-13,1
3731,casual,2026-02-02,1
3732,other,2025-01-07,0
3733,casual,2025-08-28,0
3734,casual,2026-07-11,1
3735,other,2025-04-29,1
3736,casual,2026-09-10,0
3737,casual,2024-11-16,1
3738,other,2025-05-30,0
3739,casual,2025-06-13,0
3740,casual,2025-12-25,1
3741,dedicated,2025-02-06,1
3742,other,2025-03-17,0
3743,other,2026-01-27,0
3744,dedicated,2025-04-26,1
3745,dedicated,2026-07-04,0
3746,dedicated,2026-06-28,1
3747,dedicated,2025-05-10,1
3748,other,2025-11-13,0
3749,other,2025-06-01,0
3750,casual,2025-06-09,1
3751,dedicated,2026-02-02,0
3752,casual,2025-05-02,1
3753,other,2025-01-17,0
3754,dedicated,2025-04-08,1
3755,other,2026-08-10,0
3756,casual,2025-04-08,0
3757,casual,2025-06-23,0
3758,other,2026-01-03,1
3759,casual,2024-12-13,0
3760,other,2025-04-14,0
3761,dedicated,2025-02-05,1
3762,dedicated,2026-08-06,1
3763,dedicated,2026-08-12,0
3764,dedicated,2026-04-05,1
3765,other,2025-03-30,0
3766,other,2025-12-24,0
3767,casual,2026-01-27,1
3768,dedicated,2026-06-27,0
